doc_id,url,cache,text version,nature,published,entity,entity_type
1859/c6e77_convocation-cm-20102021.pdf,https://www.montreuil.fr/fileadmin/user_upload/News/Fil_infos/2021/convocation-cm-20102021.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1859/c6e77_convocation-cm-20102021.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1859/c6e77_convocation-cm-20102021.pdf.txt,pv.cr,20/10/2021,Montreuil,Commune
1364/f96d5_conseil_municipal_2021-12-15_odj.pdf,https://www.villejuif.fr/fileadmin/www.ville-villejuif.fr/MEDIA/Rubriques/Ma_ville/Democratie/Compte-rendus-conseil/Compte-rendus-conseil_2021/conseil_municipal_2021-12-15_odj.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1364/f96d5_conseil_municipal_2021-12-15_odj.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1364/f96d5_conseil_municipal_2021-12-15_odj.pdf.txt,pv.cr,15/12/2021,Villejuif,Commune
1220/679ef_pv20221912-signe.pdf,https://www.lachatre.fr/images/common/pdf/50/pv20221912-signe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1220/679ef_pv20221912-signe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1220/679ef_pv20221912-signe.pdf.txt,pv.cr,21/12/2022,La Châtre,Commune
1226/417c6_PV-SEANCE-DU-09.12.2022-PUBLIE-LE-02.02.2023.pdf,https://www.echire.fr/wp-content/uploads/2023/02/PV-SEANCE-DU-09.12.2022-PUBLIE-LE-02.02.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1226/417c6_PV-SEANCE-DU-09.12.2022-PUBLIE-LE-02.02.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1226/417c6_PV-SEANCE-DU-09.12.2022-PUBLIE-LE-02.02.2023.pdf.txt,pv.cr,04/02/2023,Échiré,Commune
1226/6645f0abac85a95c2e55fbaaee961c4d31fd4a62_20240322-Afficha,https://www.echire.fr/wp-content/uploads/2024/03/20240322-Affichage-liste-deliberations-du-CM_15.03.2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1226/6645f0abac85a95c2e55fbaaee961c4d31fd4a62_20240322-Afficha,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1226/6645f0abac85a95c2e55fbaaee961c4d31fd4a62_20240322-Afficha.txt,pv.cr,15/03/2024,Échiré,Commune
1134/8ad00_20220215-_Rapport_dActivit_2020_du_SymielecVar_2.pdf,https://www.ville-sollies-pont.fr/ftp/deliberations/1681/20220215-_Rapport_dActivit_2020_du_SymielecVar_2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1134/8ad00_20220215-_Rapport_dActivit_2020_du_SymielecVar_2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1134/8ad00_20220215-_Rapport_dActivit_2020_du_SymielecVar_2.pdf.txt,acte.delib,18/02/2022,Solliès-Pont,Commune
919/8b93b3a51b15bf635898a42f4b0b9e2d8dd02b6e_CRD-CM-16122022.,https://www.ville-torcy.fr/wp-content/uploads/2024/04/CRD-CM-16122022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/919/8b93b3a51b15bf635898a42f4b0b9e2d8dd02b6e_CRD-CM-16122022.,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/919/8b93b3a51b15bf635898a42f4b0b9e2d8dd02b6e_CRD-CM-16122022..txt,acte.delib,16/12/2022,Torcy,Commune
919/747439320a47c822a8f9c13311bff7f0286c66df_CRD-CM-25052022.,https://www.ville-torcy.fr/wp-content/uploads/2024/04/CRD-CM-25052022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/919/747439320a47c822a8f9c13311bff7f0286c66df_CRD-CM-25052022.,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/919/747439320a47c822a8f9c13311bff7f0286c66df_CRD-CM-25052022..txt,pv.cr,25/05/2022,Torcy,Commune
1230/2c9c75c3adaa6ba1457883bbb86e317e1f9b654b_2024avrdel23-tam,https://www.lesherbiers.fr/media/2024avrdel23-tamponne.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1230/2c9c75c3adaa6ba1457883bbb86e317e1f9b654b_2024avrdel23-tam,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1230/2c9c75c3adaa6ba1457883bbb86e317e1f9b654b_2024avrdel23-tam.txt,acte.delib,19/04/2024,Les Herbiers,Commune
1220/91716_pv20221912-signe.pdf,http://www.lachatre.fr/images/common/pdf/50/pv20221912-signe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1220/91716_pv20221912-signe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1220/91716_pv20221912-signe.pdf.txt,pv.cr,21/12/2022,La Châtre,Commune
1192/436fa_BM42-09.2020%20site%20internet.pdf,https://www.sainte-fereole.fr/sites/default/files/documents/BM42-09.2020%20site%20internet.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1192/436fa_BM42-09.2020%20site%20internet.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1192/436fa_BM42-09.2020%20site%20internet.pdf.txt,pv.cr,01/01/2021,Sainte-Féréole,Commune
1011/faa71_1671616752-Liste-des-deliberations-CM-du-19.12.2022.pdf,http://www.sousceyrac-en-quercy.fr/userfile/fichier-telechargement/1671616752-Liste-des-deliberations-CM-du-19.12.2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1011/faa71_1671616752-Liste-des-deliberations-CM-du-19.12.2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1011/faa71_1671616752-Liste-des-deliberations-CM-du-19.12.2022.pdf.txt,pv.cr,20/12/2022,Sousceyrac-en-Quercy,Commune
1192/ba66a_Compte-rendu%20CM%2008122023.pdf,https://www.sainte-fereole.fr/sites/default/files/inline-files/Compte-rendu%20CM%2008122023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1192/ba66a_Compte-rendu%20CM%2008122023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1192/ba66a_Compte-rendu%20CM%2008122023.pdf.txt,pv.cr,08/12/2023,Sainte-Féréole,Commune
1011/49d82_1671616752-Liste-des-deliberations-CM-du-19.12.2022.pdf,https://www.sousceyrac-en-quercy.fr/userfile/fichier-telechargement/1671616752-Liste-des-deliberations-CM-du-19.12.2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1011/49d82_1671616752-Liste-des-deliberations-CM-du-19.12.2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1011/49d82_1671616752-Liste-des-deliberations-CM-du-19.12.2022.pdf.txt,pv.cr,20/12/2022,Sousceyrac-en-Quercy,Commune
1021/211b5a2682425397501af47e7dfff64af9a05855_7jptffzjb012s7e.,http://cdn2_3.reseaudesvilles.fr/cities/149/documents/7jptffzjb012s7e.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1021/211b5a2682425397501af47e7dfff64af9a05855_7jptffzjb012s7e.,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1021/211b5a2682425397501af47e7dfff64af9a05855_7jptffzjb012s7e..txt,pv.cr,17/04/2024,Airvault,Commune
1017/5c456839aeef3c521ab60f728b7c32ec5ab7c0ba_PV_du_07-11-2023,https://www.barberaz.fr/fileadmin/mediatheque/barberaz/commune/conseils_municipaux/2023/PV_du_07-11-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1017/5c456839aeef3c521ab60f728b7c32ec5ab7c0ba_PV_du_07-11-2023,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1017/5c456839aeef3c521ab60f728b7c32ec5ab7c0ba_PV_du_07-11-2023.txt,pv.cr,08/11/2023,Barberaz,Commune
1017/c47c95c977c64917631fe278e7c769a92044869d_registre_deliber,https://www.barberaz.fr/fileadmin/mediatheque/barberaz/commune/conseils_municipaux/2023/registre_deliberations_nov_2023__.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1017/c47c95c977c64917631fe278e7c769a92044869d_registre_deliber,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1017/c47c95c977c64917631fe278e7c769a92044869d_registre_deliber.txt,acte.delib,14/11/2023,Barberaz,Commune
1202/8f262_Extraits-DCM-du-27-fevrier-2023.pdf,https://www.fleac.fr/wp-content/uploads/2023/03/Extraits-DCM-du-27-fevrier-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1202/8f262_Extraits-DCM-du-27-fevrier-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1202/8f262_Extraits-DCM-du-27-fevrier-2023.pdf.txt,acte.delib,01/03/2023,Fléac,Commune
1202/894ad_PV-du-CM-du-27-fevrier-2023.pdf,https://www.fleac.fr/wp-content/uploads/2023/03/PV-du-CM-du-27-fevrier-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1202/894ad_PV-du-CM-du-27-fevrier-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1202/894ad_PV-du-CM-du-27-fevrier-2023.pdf.txt,pv.cr,01/03/2023,Fléac,Commune
1202/dbc48_Extraits-DCM-du-18-decembre-2023-vises-Prefecture.pdf,https://www.fleac.fr/wp-content/uploads/2023/12/Extraits-DCM-du-18-decembre-2023-vises-Prefecture.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1202/dbc48_Extraits-DCM-du-18-decembre-2023-vises-Prefecture.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1202/dbc48_Extraits-DCM-du-18-decembre-2023-vises-Prefecture.pdf.txt,acte.delib,19/12/2023,Fléac,Commune
965/017f1_Procès verbal de la séance du 07 Novembre 2023.pdf,http://www.barcelonne-du-gers.fr/content/download/2781/18305/file/Procès verbal de la séance du 07 Novembre 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/965/017f1_Procès verbal de la séance du 07 Novembre 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/965/017f1_Procès verbal de la séance du 07 Novembre 2023.pdf.txt,pv.cr,01/01/2024,Barcelonne-du-Gers,Commune
1166/cfdd9_eolienne.pdf,http://www.berck.fr/uploads/file/eolienne.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1166/cfdd9_eolienne.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1166/cfdd9_eolienne.pdf.txt,acte.delib,19/01/2024,Berck,Commune
1244/ee0248e026956a00107179b80a4c7154438395b3_dl.24.006_-_adt_,https://www.ingre.fr/sites/default/files/public/media/conseil-municipal/deliberations/2024/1-6fevrier/dl.24.006_-_adt_-_definition_des_zones_dacceleration_de_la_production_des_energies_renouvelables.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1244/ee0248e026956a00107179b80a4c7154438395b3_dl.24.006_-_adt_,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1244/ee0248e026956a00107179b80a4c7154438395b3_dl.24.006_-_adt_.txt,acte.delib,08/02/2024,Ingré,Commune
1675/158a4171f33abc0516a4b7c6acf2f8168cd57364_Note-explicative,https://www.ville-bondy.fr/wp-content/uploads/2024/03/Note-explicative-de-synthese.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1675/158a4171f33abc0516a4b7c6acf2f8168cd57364_Note-explicative,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1675/158a4171f33abc0516a4b7c6acf2f8168cd57364_Note-explicative.txt,acte.delib,01/02/2024,Bondy,Commune
1667/b6d8b_DOC221223-22122023141803.pdf,https://www.hennebont.bzh/wp-content/uploads/DOC221223-22122023141803.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1667/b6d8b_DOC221223-22122023141803.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1667/b6d8b_DOC221223-22122023141803.pdf.txt,acte.arrete,21/12/2023,Hennebont,Commune
1667/99abe_arrete-PC-23C-0045.pdf,https://www.hennebont.bzh/wp-content/uploads/arrete-PC-23C-0045.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1667/99abe_arrete-PC-23C-0045.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1667/99abe_arrete-PC-23C-0045.pdf.txt,acte.arrete,19/01/2024,Hennebont,Commune
6830/8df66430e215043c24ecfa74eb7aa4d43720e8aa_RAA n°247 du 22,https://www.var.gouv.fr/contenu/telechargement/32112/214357/file/RAA n°247 du 22 décembre 2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6830/8df66430e215043c24ecfa74eb7aa4d43720e8aa_RAA n°247 du 22,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6830/8df66430e215043c24ecfa74eb7aa4d43720e8aa_RAA n°247 du 22 .txt,acte.arrete,01/01/2024,Préfecture - Var,Préfecture
6830/f2cfa9c0cdc203b0d31521a2ae3a61ead5a902c5_RAA N°020 du 1er,https://www.var.gouv.fr/contenu/telechargement/33480/223279/file/RAA N°020 du 1er Mars 2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6830/f2cfa9c0cdc203b0d31521a2ae3a61ead5a902c5_RAA N°020 du 1er,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6830/f2cfa9c0cdc203b0d31521a2ae3a61ead5a902c5_RAA N°020 du 1er.txt,acte.arrete,23/03/2024,Préfecture - Var,Préfecture
1667/b6fb1_d202302011z-Rapport-annuel-Bois-energie-renouvelable-2021-2022.pdf,https://www.hennebont.bzh/wp-content/uploads/d202302011z-Rapport-annuel-Bois-energie-renouvelable-2021-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1667/b6fb1_d202302011z-Rapport-annuel-Bois-energie-renouvelable-2021-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1667/b6fb1_d202302011z-Rapport-annuel-Bois-energie-renouvelable-2021-2022.pdf.txt,acte.delib,01/07/2023,Hennebont,Commune
1571/ebccb1056b310566d54f3b19a5da017ca1ec06a4_Fusion-deliberat,https://www.ville-jurancon.fr/wp-content/uploads/2024/03/Fusion-deliberations-CM3-18-mars-2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1571/ebccb1056b310566d54f3b19a5da017ca1ec06a4_Fusion-deliberat,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1571/ebccb1056b310566d54f3b19a5da017ca1ec06a4_Fusion-deliberat.txt,acte.delib,20/03/2024,Jurançon,Commune
1673/2a41c_PV du 14 avril 2023 publication.pdf,https://www.hagetmau.fr/content/download/4112/30866/file/PV du 14 avril 2023 publication.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1673/2a41c_PV du 14 avril 2023 publication.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1673/2a41c_PV du 14 avril 2023 publication.pdf.txt,pv.cr,01/07/2023,Hagetmau,Commune
1673/4193c_PV CM 06 octobre 2022 anonymisé.pdf,https://www.hagetmau.fr/content/download/3754/28283/file/PV CM 06 octobre 2022 anonymisé.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1673/4193c_PV CM 06 octobre 2022 anonymisé.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1673/4193c_PV CM 06 octobre 2022 anonymisé.pdf.txt,pv.cr,01/12/2022,Hagetmau,Commune
1667/77e2264d1451a7ccc89fa62f78525ab28bf7f087_ARRETE-PC-23-C00,https://www.hennebont.bzh/wp-content/uploads/ARRETE-PC-23-C0055-27022024152613.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1667/77e2264d1451a7ccc89fa62f78525ab28bf7f087_ARRETE-PC-23-C00,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1667/77e2264d1451a7ccc89fa62f78525ab28bf7f087_ARRETE-PC-23-C00.txt,acte.arrete,26/02/2024,Hennebont,Commune
1667/9df458a936b629a474f69bf09ecec06307d05b8f_PC-23C-0046-annu,https://www.hennebont.bzh/wp-content/uploads/PC-23C-0046-annule-et-remplace.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1667/9df458a936b629a474f69bf09ecec06307d05b8f_PC-23C-0046-annu,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1667/9df458a936b629a474f69bf09ecec06307d05b8f_PC-23C-0046-annu.txt,acte.arrete,10/02/2024,Hennebont,Commune
1683/cfb2d_PV%20CONSEIL%2019%20DECEMBRE%202023.pdf,http://www.ccov.fr/images/AnneB/PV%20CONSEIL%2019%20DECEMBRE%202023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1683/cfb2d_PV%20CONSEIL%2019%20DECEMBRE%202023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1683/cfb2d_PV%20CONSEIL%2019%20DECEMBRE%202023.pdf.txt,pv.cr,31/12/2023,Neufchâteau,Commune
1557/8f1f9_viewFile.php,https://www.nanterre.fr/include/viewFile.php?idtf=46495&path=a5%2F46495_596_1463381_Mairie-Nanterre_CM_21-11-22.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1557/8f1f9_viewFile.php,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1557/8f1f9_viewFile.php.txt,pv.cr,01/01/2023,Nanterre,Commune
1500/0d8faf06fc3a2ed2070f099d67f328e614d248ec_Conseil-municipa,https://www.chelles.fr/wp-content/uploads/2022/01/Conseil-municipal-du-5-octobre-2021-compte-rendu.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1500/0d8faf06fc3a2ed2070f099d67f328e614d248ec_Conseil-municipa,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1500/0d8faf06fc3a2ed2070f099d67f328e614d248ec_Conseil-municipa.txt,pv.full,06/10/2021,Chelles,Commune
1293/b1c2b_PV.pdf,https://mairiechateauvillain-hautemarne.fr/wp-content/uploads/sites/279/2024/01/PV.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1293/b1c2b_PV.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1293/b1c2b_PV.pdf.txt,pv.cr,01/01/2024,Châteauvillain,Commune
1293/c4580_PV-1.pdf,https://mairiechateauvillain-hautemarne.fr/wp-content/uploads/sites/279/2024/01/PV-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1293/c4580_PV-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1293/c4580_PV-1.pdf.txt,pv.cr,01/01/2024,Châteauvillain,Commune
1502/ac787_2023-09-05-transfert-competence-reseau-public-de-chaleur-ou-de-froid.pdf,https://www.mairie-rumilly74.fr/wp-content/uploads/2023/10/2023-09-05-transfert-competence-reseau-public-de-chaleur-ou-de-froid.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1502/ac787_2023-09-05-transfert-competence-reseau-public-de-chaleur-ou-de-froid.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1502/ac787_2023-09-05-transfert-competence-reseau-public-de-chaleur-ou-de-froid.pdf.txt,acte.delib,13/10/2023,Rumilly,Commune
6834/bf3253207d39e4b63a2733b9efec9cb72cfce562_RAA.pdf,https://www.vosges.gouv.fr/contenu/telechargement/20263/146268/file/RAA.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6834/bf3253207d39e4b63a2733b9efec9cb72cfce562_RAA.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6834/bf3253207d39e4b63a2733b9efec9cb72cfce562_RAA.pdf.txt,acte.arrete,26/01/2020,Préfecture - Vosges,Préfecture
1510/8edcab5e01e92d6ff68f747e174c7eb8e0968e27_compte-rendu-con,https://www.montaigu-vendee.com/wp-content/uploads/sites/2/2022/03/compte-rendu-conseil-communal-22-01-25-Saint-Hilaire-de-Loulay-Montaigu-Vendee.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1510/8edcab5e01e92d6ff68f747e174c7eb8e0968e27_compte-rendu-con,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1510/8edcab5e01e92d6ff68f747e174c7eb8e0968e27_compte-rendu-con.txt,pv.cr,29/03/2022,Montaigu-Vendée,Commune
1510/2f73ed826d2c40186895e6daa5642a4c4ee8b4ed_compte-rendu-con,https://www.montaigu-vendee.com/wp-content/uploads/sites/2/2022/03/compte-rendu-conseil-communal-22-01-25-Saint-Georges-de-Montaigu-Montaigu-Vendee.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1510/2f73ed826d2c40186895e6daa5642a4c4ee8b4ed_compte-rendu-con,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1510/2f73ed826d2c40186895e6daa5642a4c4ee8b4ed_compte-rendu-con.txt,pv.cr,29/03/2022,Montaigu-Vendée,Commune
1510/f869e67a347db223bae89c58eb839cfc9eaacbfd_compte-rendu-con,https://www.montaigu-vendee.com/wp-content/uploads/sites/2/2022/04/compte-rendu-conseil-municipal-2022-02-01-Montaigu-Vendee.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1510/f869e67a347db223bae89c58eb839cfc9eaacbfd_compte-rendu-con,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1510/f869e67a347db223bae89c58eb839cfc9eaacbfd_compte-rendu-con.txt,pv.cr,01/02/2022,Montaigu-Vendée,Commune
1514/2e62e_decision_municiaple_ndeg72-16-11-2023_maison_de_la_mer_construction_ens_de_bureaux_et_espaces_de_service.pdf,https://www.ville-argelessurmer.fr/system/files_force/documents/decision_municiaple_ndeg72-16-11-2023_maison_de_la_mer_construction_ens_de_bureaux_et_espaces_de_service.pdf?download=1,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1514/2e62e_decision_municiaple_ndeg72-16-11-2023_maison_de_la_mer_construction_ens_de_bureaux_et_espaces_de_service.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1514/2e62e_decision_municiaple_ndeg72-16-11-2023_maison_de_la_mer_construction_ens_de_bureaux_et_espaces_de_service.pdf.txt,acte.arrete,13/11/2023,Argelès-sur-Mer,Commune
1315/426f1_PV-analytique-Conseil-Municipal-du-20-avril-2021.pdf,http://www.ville-floirac33.fr/wp-content/uploads/2021/06/PV-analytique-Conseil-Municipal-du-20-avril-2021.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1315/426f1_PV-analytique-Conseil-Municipal-du-20-avril-2021.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1315/426f1_PV-analytique-Conseil-Municipal-du-20-avril-2021.pdf.txt,pv.cr,21/04/2021,Floirac,Commune
1548/fe1bf_tampon_tdt_DEL_2023_011.pdf,http://chatou.fr/content/download/5224159/52118005/file/tampon_tdt_DEL_2023_011.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1548/fe1bf_tampon_tdt_DEL_2023_011.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1548/fe1bf_tampon_tdt_DEL_2023_011.pdf.txt,acte.delib,11/02/2023,Chatou,Commune
1564/f1da9_52-06-2023_%E2%80%93_Choix_des_entreprises_pour_les_lots_10_et_11_suite_%C3%A0_la_CAO_du_1er_juin_2023.pdf,http://www.labastide-st-pierre.fr/fileadmin/Collectivites/La_Bastide_Saint_Pierre/Les_fichiers_du_site/PDF/Conseil_Municipal/52-06-2023_%E2%80%93_Choix_des_entreprises_pour_les_lots_10_et_11_suite_%C3%A0_la_CAO_du_1er_juin_2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1564/f1da9_52-06-2023_%E2%80%93_Choix_des_entreprises_pour_les_lots_10_et_11_suite_%C3%A0_la_CAO_du_1er_juin_2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1564/f1da9_52-06-2023_%E2%80%93_Choix_des_entreprises_pour_les_lots_10_et_11_suite_%C3%A0_la_CAO_du_1er_juin_2023.pdf.txt,acte.delib,02/06/2023,Labastide-Saint-Pierre,Commune
1576/deabc2f27a3f5b70efe2712368d0ce38b450487d_liste-des-delibe,http://www.ville-sannois.fr/sites/sannois/files/document/2024-03/liste-des-deliberations.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1576/deabc2f27a3f5b70efe2712368d0ce38b450487d_liste-des-delibe,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1576/deabc2f27a3f5b70efe2712368d0ce38b450487d_liste-des-delibe.txt,acte.arrete,07/03/2024,Sannois,Commune
6834/542fa19d9ddebfefe7b65897affe4b9fb483d06c_RAA.pdf,https://www.vosges.gouv.fr/contenu/telechargement/20885/150109/file/RAA.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6834/542fa19d9ddebfefe7b65897affe4b9fb483d06c_RAA.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6834/542fa19d9ddebfefe7b65897affe4b9fb483d06c_RAA.pdf.txt,acte.arrete,13/05/2020,Préfecture - Vosges,Préfecture
1717/4c2abadb53fc62c6ac2b24c6a432290b58a1b32f_2024_02_06_CR_CM,https://www.checy.fr/medias/2024/02/2024_02_06_CR_CM.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1717/4c2abadb53fc62c6ac2b24c6a432290b58a1b32f_2024_02_06_CR_CM,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1717/4c2abadb53fc62c6ac2b24c6a432290b58a1b32f_2024_02_06_CR_CM.txt,pv.cr,17/02/2024,Chécy,Commune
1850/24e58bd5359c7e2ba03845e1c0f3f9ed6ad2729e_PVCM18122023_sig,https://www.vandoeuvre.fr/wp-content/uploads/2023/12/PVCM18122023_signed.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1850/24e58bd5359c7e2ba03845e1c0f3f9ed6ad2729e_PVCM18122023_sig,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1850/24e58bd5359c7e2ba03845e1c0f3f9ed6ad2729e_PVCM18122023_sig.txt,pv.cr,18/12/2023,Vandoeuvre-lès-Nancy,Commune
1749/928b6_Delib2023-086-Debat-dorientations-budgetaires-2024.pdf,https://www.suresnes.fr/wp-content/uploads/2023/10/Delib2023-086-Debat-dorientations-budgetaires-2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1749/928b6_Delib2023-086-Debat-dorientations-budgetaires-2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1749/928b6_Delib2023-086-Debat-dorientations-budgetaires-2024.pdf.txt,acte.delib,27/09/2023,Suresnes,Commune
